0.075,0.3,0.325,0.6,0.8,1.41866666667,1.55822222222,2.81422222222,3.30266666667,5.18666666667,5.74488888889,6.16355555556,6.58222222222,6.58222222222,7.33924137931,12.398,13.373,13.823,14.423,14.873,15.548,16.223,17.198,17.648,17.723,17.873,18.173,18.173,18.773,19.628,19.978,20.188,20.958,21.098,21.728,21.798,22.428,23.128,24.038,24.598,24.808,25.158,25.438,25.998,26.3809787234,27.912893617,27.9448085106,27.9767234043,28.3916170213,28.8384255319
0.025,0.575,0.575,0.95,1.13955555556,2.39555555556,3.512,3.65155555556,4.48888888889,4.48888888889,4.83777777778,4.90755555556,5.32622222222,5.32622222222,5.88444444444,6.30311111111,7.14044444444,7.57620689655,7.81317241379,9.33133333333,9.86466666667,9.93133333333,12.6646666667,13.223,13.373,14.198,14.273,15.023,15.398,15.623,16.448,17.573,17.873,20.048,20.678,21.168,21.238,21.658,22.568,22.988,23.408,23.828,24.178,24.808,26.0299148936,26.668212766,27.912893617,28.2001276596,28.2639574468,28.3597021277
0.0,0.375,0.575,0.6,1.69777777778,1.83733333333,1.90711111111,3.09333333333,4.90755555556,7.21022222222,7.33924137931,7.51696551724,8.16862068966,8.52406896552,9.198,10.1313333333,10.398,10.7313333333,12.998,14.198,14.273,14.348,14.348,14.873,15.023,15.623,16.598,21.238,21.658,21.728,21.868,21.938,22.288,23.548,23.618,23.688,23.968,24.178,24.598,24.738,25.998,26.0299148936,26.3809787234,26.412893617,27.9767234043,28.0086382979,28.0405531915,28.2320425532,28.5192765957,28.8384255319
0.1,0.2,0.25,0.35,0.35,0.95,0.95,1.55822222222,2.04666666667,3.44222222222,5.25644444444,5.396,6.30311111111,6.37288888889,6.37288888889,6.58222222222,7.28,7.75393103448,7.8724137931,8.76103448276,8.998,9.53133333333,9.598,9.86466666667,9.998,10.0646666667,10.4646666667,11.2646666667,12.1313333333,12.798,12.998,14.873,17.423,18.548,19.138,19.558,19.768,19.838,21.378,21.728,24.038,24.598,25.228,25.718,25.858,26.2852340426,27.4660851064,27.8171489362,28.4873617021,28.8065106383
0.55,0.75,0.9,1.0,2.18622222222,4.83777777778,6.09377777778,7.45772413793,8.05013793103,8.22786206897,8.4055862069,8.4055862069,8.93875862069,8.998,9.26466666667,9.398,9.46466666667,10.0646666667,11.5313333333,11.6646666667,12.0646666667,13.973,13.973,14.273,15.998,17.198,17.498,18.548,18.698,19.068,19.698,19.768,19.908,21.938,22.218,22.638,22.918,23.898,23.968,24.318,24.458,25.158,26.3171489362,26.6362978723,26.827787234,27.1788510638,27.4022553191,28.2001276596,28.7426808511,28.8065106383
0.05,0.375,0.375,0.4,0.55,0.95,1.83733333333,2.46533333333,2.95377777778,3.30266666667,3.72133333333,5.88444444444,6.44266666667,6.44266666667,8.64255172414,8.70179310345,8.87951724138,8.998,9.26466666667,9.46466666667,9.53133333333,9.86466666667,11.398,11.998,12.2646666667,12.6646666667,12.6646666667,12.998,13.448,14.798,17.423,18.173,18.623,23.898,24.458,24.738,24.878,25.438,25.508,25.998,26.4448085106,26.9554468085,26.9554468085,27.0511914894,27.083106383,27.7533191489,27.912893617,27.912893617,28.2639574468,28.998
0.6,0.8,3.02355555556,4.34933333333,4.62844444444,4.69822222222,5.396,7.28,7.39848275862,7.45772413793,7.93165517241,8.998,9.198,9.26466666667,9.66466666667,10.5313333333,11.2646666667,12.9313333333,12.9313333333,13.073,13.223,13.523,15.173,15.773,15.998,17.273,17.498,17.498,20.258,20.258,20.328,21.308,22.218,22.708,22.918,23.198,23.408,24.388,24.458,25.018,25.298,25.928,25.928,26.0937446809,26.1575744681,26.1894893617,26.7001276596,26.7320425532,27.2107659574,28.1043829787
0.05,0.125,0.2,0.225,0.5,0.575,0.675,0.75,1.41866666667,2.81422222222,3.23288888889,3.23288888889,3.65155555556,5.46577777778,5.95422222222,7.99089655172,8.34634482759,10.3313333333,10.598,11.798,12.2646666667,12.3313333333,13.598,13.823,14.048,14.123,15.623,16.298,18.548,18.998,19.068,19.768,21.308,21.588,22.638,23.338,23.408,23.828,24.038,24.668,26.412893617,26.5405531915,26.7958723404,27.0511914894,27.1469361702,27.5937446809,27.6256595745,27.6894893617,28.5192765957,28.8703404255
0.0,0.475,0.6,0.65,0.825,5.11688888889,5.95422222222,6.93111111111,7.14044444444,7.28,7.45772413793,7.63544827586,7.99089655172,8.52406896552,8.87951724138,10.5313333333,10.6646666667,11.0646666667,11.7313333333,11.8646666667,11.9313333333,12.398,14.423,14.723,15.323,15.998,16.073,17.123,17.198,17.198,19.138,19.208,19.278,19.488,19.698,20.748,20.888,21.658,21.868,22.288,22.498,22.918,25.368,26.0299148936,27.3703404255,27.6894893617,27.7214042553,28.5511914894,28.7745957447,28.9660851064
0.375,0.45,0.825,0.875,1.0,1.628,2.256,2.60488888889,2.60488888889,5.396,7.39848275862,7.51696551724,7.69468965517,8.05013793103,8.34634482759,8.64255172414,9.06466666667,9.86466666667,9.998,13.898,16.598,17.573,18.248,18.548,19.348,19.418,20.468,20.958,21.518,21.518,24.248,24.318,25.228,25.298,25.858,26.1256595745,26.412893617,26.4767234043,26.4767234043,26.6043829787,26.6362978723,26.668212766,27.2745957447,27.2745957447,27.7533191489,27.8809787234,28.0086382979,28.0086382979,28.7107659574,28.8384255319
0.125,0.275,0.3,0.5,0.75,1.48844444444,2.74444444444,3.02355555556,3.30266666667,4.62844444444,5.396,7.00088888889,9.798,10.4646666667,11.0646666667,11.598,12.4646666667,12.7313333333,12.7313333333,12.998,13.373,14.273,15.323,15.398,15.548,17.198,18.623,18.848,19.068,19.208,20.258,20.958,21.098,21.798,22.288,22.288,22.848,22.918,22.988,23.338,23.618,24.808,25.298,26.7320425532,26.9554468085,26.9554468085,27.1150212766,28.0405531915,28.6788510638,28.8384255319
0.8,1.27911111111,2.67466666667,4.27955555556,4.55866666667,5.396,7.00088888889,7.8724137931,8.28710344828,8.93875862069,8.998,9.33133333333,10.0646666667,10.598,10.8646666667,11.2646666667,11.4646666667,11.998,11.998,13.673,14.198,14.273,14.648,14.648,15.698,17.198,18.473,19.628,19.838,19.978,20.538,21.728,22.568,23.128,23.128,24.108,24.248,24.808,26.0937446809,26.9235319149,27.1150212766,27.2745957447,27.3065106383,27.9767234043,28.2001276596,28.327787234,28.583106383,28.6788510638,28.7426808511,28.9660851064
0.45,0.625,0.825,1.83733333333,2.04666666667,2.11644444444,2.18622222222,3.44222222222,3.79111111111,4.41911111111,4.90755555556,6.652,6.72177777778,8.22786206897,8.82027586207,10.0646666667,10.2646666667,10.798,11.1313333333,11.8646666667,12.1313333333,13.148,14.873,15.473,15.773,17.048,17.723,17.723,17.723,18.998,19.698,22.078,22.078,22.848,23.058,23.968,24.458,24.458,25.018,25.718,25.858,25.998,26.3809787234,26.8597021277,27.2426808511,27.9448085106,28.2001276596,28.2639574468,28.6150212766,28.9660851064
0.075,0.275,0.45,0.575,1.0,1.27911111111,1.628,1.76755555556,1.83733333333,2.32577777778,2.46533333333,2.60488888889,2.81422222222,3.02355555556,3.65155555556,4.27955555556,4.83777777778,5.53555555556,6.79155555556,6.86133333333,7.63544827586,7.81317241379,8.82027586207,10.8646666667,11.5313333333,11.798,11.998,12.0646666667,12.998,13.448,14.498,15.698,17.273,18.623,18.998,19.838,20.608,20.888,21.588,22.288,23.968,25.508,25.578,26.4448085106,26.7639574468,26.827787234,27.498,27.7533191489,28.168212766,28.9341702128
0.05,0.325,0.4,0.725,0.95,1.628,2.53511111111,2.81422222222,3.16311111111,3.65155555556,5.32622222222,5.32622222222,5.81466666667,6.58222222222,6.79155555556,7.69468965517,8.10937931034,8.52406896552,8.64255172414,9.46466666667,10.0646666667,10.0646666667,11.8646666667,12.1313333333,12.198,12.2646666667,12.998,14.123,14.798,15.923,16.898,18.173,18.998,18.998,19.418,19.698,21.028,21.728,21.938,22.148,22.918,23.478,23.688,25.578,27.083106383,27.4341702128,27.498,27.5937446809,28.7107659574,28.8703404255
0.4,0.4,0.625,0.775,1.06977777778,1.55822222222,2.18622222222,2.32577777778,2.67466666667,2.81422222222,4.14,4.768,4.83777777778,5.81466666667,6.09377777778,6.16355555556,6.37288888889,7.39848275862,7.45772413793,7.81317241379,8.58331034483,9.06466666667,9.198,10.598,10.8646666667,11.1313333333,11.598,11.6646666667,12.798,13.148,14.573,14.873,15.398,15.848,16.073,18.398,19.138,19.768,20.888,20.958,23.828,24.598,25.368,26.1894893617,27.2745957447,27.4341702128,27.912893617,27.9767234043,28.0724680851,28.998
0.275,0.5,1.90711111111,3.09333333333,4.27955555556,4.27955555556,4.55866666667,4.90755555556,4.97733333333,5.396,5.60533333333,6.37288888889,6.72177777778,7.51696551724,7.57620689655,8.05013793103,8.64255172414,8.76103448276,8.93875862069,9.06466666667,9.398,9.66466666667,9.93133333333,10.198,10.398,10.9313333333,11.5313333333,11.998,17.798,18.473,19.698,21.728,22.008,22.568,23.618,23.898,23.898,23.968,24.248,25.508,26.1575744681,26.2852340426,26.5086382979,26.7958723404,26.9554468085,26.9554468085,27.3384255319,27.7852340426,28.168212766,28.7745957447
0.3,0.475,0.825,0.825,2.95377777778,4.14,4.34933333333,4.41911111111,4.83777777778,4.90755555556,5.04711111111,6.79155555556,7.28,7.39848275862,7.51696551724,8.4055862069,9.06466666667,9.13133333333,9.598,9.998,11.1313333333,11.9313333333,13.073,14.273,14.423,16.148,16.598,18.698,19.348,19.698,20.538,20.608,21.798,22.078,22.148,23.408,24.038,25.858,25.928,25.998,26.0937446809,26.1256595745,26.5405531915,26.6362978723,26.9235319149,27.1150212766,28.2639574468,28.4554468085,28.5511914894,28.8384255319
0.125,0.175,0.2,0.325,0.45,0.5,0.625,0.825,2.32577777778,2.74444444444,3.09333333333,3.512,4.14,4.69822222222,4.768,5.60533333333,5.88444444444,6.37288888889,7.51696551724,7.99089655172,8.05013793103,8.05013793103,8.22786206897,9.53133333333,10.1313333333,11.0646666667,12.198,12.6646666667,13.298,14.498,15.398,15.473,16.448,17.048,17.798,19.698,21.098,21.098,21.168,21.168,22.568,22.778,24.178,25.578,25.998,27.0192765957,27.083106383,27.6894893617,28.0405531915,28.4235319149
0.425,1.90711111111,2.256,3.44222222222,3.86088888889,3.86088888889,5.18666666667,5.46577777778,6.30311111111,8.76103448276,10.198,10.9313333333,12.1313333333,12.9313333333,13.448,14.123,14.198,14.648,15.398,15.473,15.773,15.773,16.898,16.898,16.973,17.723,18.098,18.323,18.548,19.138,19.768,20.328,22.218,22.988,23.688,23.898,24.878,25.998,26.2214042553,26.2852340426,26.4767234043,27.5937446809,27.9767234043,28.2320425532,28.2639574468,28.5192765957,28.6788510638,28.8384255319,28.9022553191,28.998
-1.22033305001,-0.838419615755,-0.750898745377,-0.343646677425,-0.171874350464,-0.460890089075,-0.480084497348,-0.91293844717,-0.759873190008,0.894871715778,0.995186733204,0.852083780312,0.654260707169,0.654260707169,-0.0134621271427,-0.00817262357001,0.0373146716593,-0.0228414614616,0.0611085469758,0.243789330551,0.737958328646,0.953632627732,0.31484749479,-0.00924111123795,0.0725170804515,0.0959888573314,-0.0469127452957,-0.0469127452957,0.0161666134144,-0.0703997610371,0.00795465496254,0.059397944501,0.0523751917771,0.0505047527068,-0.0692503559647,-0.084267337925,0.100873958538,0.0439490438889,0.128695912698,0.181072678963,0.212984976023,0.470014336595,0.539448297369,1.08108315777,-0.510049736291,0.977299846381,0.966629254623,0.99177386024,1.09456873037,0.796931781709
-1.29326735778,-0.477134508115,-0.477134508115,0.020885304774,-0.14535834476,-1.07819974229,-0.540575517326,-0.402280366109,0.436169099294,0.436169099294,0.73168250408,0.74733009718,0.832466080077,0.832466080077,0.89685254036,0.903147662714,0.085207580824,0.262769090894,0.376627606388,0.951204002937,0.963694800245,1.00620758168,-0.0197337587372,-0.00942646755595,0.0373146716593,-0.00956804334448,0.0460614759145,0.459109318051,0.618567555067,0.899894359978,0.821170441126,-0.0055363444484,0.0959888573314,0.0511626020638,-0.0734606664539,0.0968248347598,-0.028428572404,0.0594688591275,-0.054009700792,-0.000437767183596,0.06707327347,0.0699182758262,0.0661739644936,0.212984976023,0.682452647064,0.19136986982,0.977299846381,1.08775609528,0.959889245824,1.09921653053
-1.64256419667,-0.641210175041,-0.477134508115,-0.343646677425,-0.577728379743,-0.723771184528,-0.752425875608,-0.809431759356,0.74733009718,0.0448009181586,-0.0134621271427,0.176755761086,0.628435704832,0.78397339141,1.08966984713,0.950183790295,0.926780826859,0.821279106061,0.0585162944502,-0.00956804334448,0.0460614759145,0.0610793371523,0.0610793371523,0.243789330551,0.459109318051,0.899894359978,0.727420744498,-0.028428572404,0.0594688591275,-0.0692503559647,0.0883970082574,0.0867051453489,0.120731394776,0.167950854041,0.0425047037078,0.0179386916625,0.208403192669,0.0661739644936,0.181072678963,0.317865608707,1.09811976937,0.682452647064,-0.510049736291,-0.50060732563,0.99177386024,0.907910348813,1.02836913335,0.921588358421,1.13930922056,0.796931781709
-1.21182777333,-0.929291692753,-0.867928736979,-0.632943402435,-0.632943402435,0.020885304774,0.020885304774,-0.480084497348,-0.917015190349,-0.639619788444,0.860063245979,0.914399207339,0.903147662714,0.81235515458,0.81235515458,0.654260707169,0.0531901106711,0.345033837101,0.446761983171,0.847096434456,0.978205643062,1.07224107284,0.942779286815,0.963694800245,1.03211817693,0.999574094138,0.993498700712,0.307879927219,-0.00184365495136,0.00836258134029,0.0585162944502,0.243789330551,0.0826589391696,0.0602903154329,-0.0685361077216,-0.0600753008566,-0.0131497452397,-0.0246140257481,0.02887689634,-0.0692503559647,0.128695912698,0.181072678963,0.377370136855,0.731151025719,0.907453875091,-0.502834621164,1.27593722411,1.11505789566,1.2207848754,1.02760716122
-0.467594031284,-0.291162938759,-0.137295079064,0.0747266414886,-0.961360247988,0.73168250408,0.931736979554,0.129526508213,0.60146670344,0.738804190474,0.778632107364,0.778632107364,0.95191826552,1.09739395914,1.09901682412,0.986474498018,0.940632979677,0.999574094138,0.13619558252,0.0788760916846,-0.000555281458546,-0.0413233579724,-0.0413233579724,0.0460614759145,0.931350438261,0.31484749479,0.0863372263657,0.0602903154329,-0.0779723590369,0.0889089071961,-0.0489442269912,-0.0131497452397,-0.0415797080753,0.0867051453489,0.0187543210055,0.0261951146566,0.114964064344,0.0997771752654,0.208403192669,0.273613409326,0.281617779622,0.470014336595,-0.692359100104,-0.0627216343365,0.69181856734,1.23052237688,1.39641434992,1.08775609528,1.18613726795,1.02760716122
-1.23854612797,-0.641210175041,-0.641210175041,-0.733156120784,-0.467594031284,0.020885304774,-0.723771184528,-1.00777022355,-0.898004656383,-0.759873190008,-0.440394284975,0.89685254036,0.828045421275,0.828045421275,0.776108858773,0.955560104407,0.98450193392,1.09739395914,1.09901682412,0.940632979677,1.07224107284,0.963694800245,0.0288865990902,0.0490086378477,0.0894511153319,-0.0197337587372,-0.0197337587372,0.0947509404017,0.0515604765024,0.235184694776,0.0826589391696,-0.0469127452957,0.0540281629159,0.0997771752654,0.281617779622,0.317865608707,0.239249655733,0.539448297369,0.643450416682,1.09811976937,-0.54047487513,0.834143901115,0.834143901115,1.04651589279,1.07924811591,1.0636647812,0.977299846381,0.977299846381,0.959889245824,-0.0454764157033
-0.343646677425,-0.171874350464,-0.867660191202,0.256948344961,0.528717733808,0.515432105075,0.914399207339,0.0127236004239,0.0768622263037,0.129526508213,0.449531474378,1.09739395914,1.08966984713,1.09901682412,1.01236238794,0.914745890134,0.307879927219,-0.0825679651806,-0.0825679651806,-0.0977448575672,-0.00942646755595,0.0165487867028,0.536087491266,0.933478729351,0.931350438261,0.136560543332,0.0863372263657,0.0863372263657,-0.00715820783228,-0.00715820783228,-0.0655500419262,0.00674526163495,0.0187543210055,0.0182723199092,0.114964064344,0.121993309808,0.06707327347,0.267085206428,0.281617779622,0.38098917374,0.532868717952,0.886277072851,0.886277072851,0.0513031365356,-0.324707107551,-0.310206436249,0.151541753919,0.239756518537,1.27983415043,0.871536795814
-1.23854612797,-1.01884302154,-0.929291692753,-0.833388176034,-0.511316148249,-0.477134508115,-0.27824615445,-0.291162938759,-0.460890089075,-0.91293844717,-0.841285353799,-0.841285353799,-0.402280366109,0.888285816249,0.957906096444,0.597728994799,0.789338895273,0.922032553582,0.835035582214,0.0550019441529,0.0894511153319,0.0977245599044,0.0488424464432,-0.0228414614616,0.0275633181805,0.102999067302,0.899894359978,0.912124517367,0.0602903154329,-0.0523389102334,0.0889089071961,-0.0131497452397,0.00674526163495,0.0841098510627,0.0261951146566,0.0927865530687,0.06707327347,0.0699182758262,0.128695912698,0.354536317071,-0.50060732563,-0.164752113195,0.428024081128,1.04651589279,1.23381337301,1.23780855115,1.21453400467,1.17911279911,1.13930922056,0.83964371984
-1.64256419667,-0.533856522263,-0.343646677425,-0.429406268522,-0.232478528165,0.793768881312,0.957906096444,0.386595993615,0.085207580824,0.0531901106711,0.129526508213,0.204338464873,0.597728994799,0.78397339141,0.98450193392,0.914745890134,0.818551800011,0.398493448881,0.0585570388169,0.0285953714091,-0.0312618093593,-0.00817262357001,0.0611085469758,0.256923870002,0.618242127483,0.931350438261,1.09179079078,0.227870566362,0.31484749479,0.31484749479,-0.0685361077216,0.0331433385171,-0.019216600254,0.0486867471111,-0.0489442269912,-0.0319106841954,0.00385195381652,0.0594688591275,0.0883970082574,0.120731394776,-0.045644800082,0.114964064344,0.453157159044,0.682452647064,1.31640734835,1.17911279911,1.09503764113,1.26826032133,0.987228983572,0.177228226756
-0.641210175041,-0.673927846465,-0.232478528165,-0.203654046229,0.0970140703284,-0.489407853689,-0.888630260268,-0.917029546695,-0.917029546695,0.914399207339,0.0768622263037,0.176755761086,0.373151086076,0.60146670344,0.789338895273,0.776108858773,0.971275656572,0.963694800245,1.03211817693,0.0717345379311,0.727420744498,-0.0055363444484,0.0358430743857,0.0602903154329,-0.0748313727327,-0.0574963241154,-0.00497489209918,0.0523751917771,-0.0728792480862,-0.0728792480862,0.238914492088,0.273613409326,0.377370136855,0.532868717952,0.907453875091,-0.16176937301,-0.50060732563,-0.344950732013,-0.344950732013,-0.121311148067,-0.0627216343365,0.19136986982,1.25577386602,1.25577386602,1.0636647812,1.00528772407,0.907910348813,0.907910348813,1.22823944534,0.796931781709
